,0,1,2
61112,712,538,3
61113,449,1270,2
61114,279,366,5
61115,255,537,5
61116,2,334,1
61117,839,10,3
61118,270,494,5
61119,176,160,3
61120,534,24,4
61121,221,1418,1
61122,458,831,3
61123,46,682,3
61124,253,142,4
61125,342,96,4
61126,292,315,3
61127,626,21,5
61128,748,807,3
61129,654,1604,3
61130,127,209,4
61131,824,320,3
61132,27,94,3
61133,915,194,3
61134,765,39,3
61135,173,842,2
61136,576,49,4
61137,292,163,4
61138,107,120,3
61139,750,301,4
61140,325,96,4
61141,747,207,4
61142,196,160,4
61143,938,274,4
61144,587,203,5
61145,143,1284,3
61146,554,86,4
61147,416,596,3
61148,591,1010,4
61149,7,81,5
61150,42,311,4
61151,932,51,3
61152,560,90,4
61153,372,152,5
61154,193,469,3
61155,435,126,5
61156,25,273,3
61157,206,519,4
61158,483,462,4
61159,456,844,4
61160,293,1013,2
61161,522,431,5
61162,177,172,5
61163,803,173,5
61164,654,203,3
61165,231,899,5
61166,88,276,4
61167,17,701,3
61168,939,609,1
61169,504,173,4
61170,304,384,1
61171,776,0,4
61172,42,1053,3
61173,532,590,4
61174,592,120,4
61175,893,1152,3
61176,372,733,3
61177,89,616,4
61178,333,752,4
61179,847,497,5
61180,464,27,3
61181,552,608,4
61182,499,233,3
61183,268,631,4
61184,362,79,4
61185,194,297,4
61186,545,184,4
61187,921,97,5
61188,781,1299,2
61189,822,179,4
61190,129,225,5
61191,840,753,4
61192,292,176,4
61193,339,178,1
61194,163,117,5
61195,196,327,4
61196,757,154,1
61197,404,1399,1
61198,663,734,4
61199,428,472,3
61200,76,120,2
61201,46,301,5
61202,280,303,5
61203,487,321,3
61204,654,1195,3
61205,621,1073,2
61206,357,257,4
61207,400,24,4
61208,775,22,4
61209,895,142,4
61210,765,632,4
61211,428,731,4
61212,276,871,3
61213,20,241,3
61214,248,78,5
61215,629,281,3
61216,444,843,2
61217,470,70,3
61218,327,983,3
61219,268,639,5
61220,771,751,3
61221,188,1004,4
61222,446,404,2
61223,93,333,3
61224,94,416,3
61225,727,236,4
61226,84,281,3
61227,91,691,4
61228,201,285,1
61229,536,197,2
61230,6,675,3
61231,352,259,1
61232,428,490,3
61233,942,755,2
61234,879,194,4
61235,586,287,4
61236,844,302,1
61237,662,327,4
61238,277,293,4
61239,471,139,3
61240,307,447,3
61241,756,202,5
61242,89,530,4
61243,313,1266,3
61244,61,55,5
61245,428,691,3
61246,621,153,4
61247,300,160,3
61248,48,1081,3
61249,515,49,5
61250,681,350,4
61251,516,404,4
61252,931,1511,5
61253,20,319,3
61254,942,469,4
61255,404,1199,1
61256,379,662,4
61257,249,675,5
61258,449,632,5
61259,562,166,4
61260,143,159,2
61261,845,431,3
61262,893,533,4
61263,708,233,5
61264,193,273,2
61265,621,81,3
61266,405,487,4
61267,266,226,3
61268,720,195,5
61269,599,26,3
61270,63,31,1
61271,457,283,4
61272,381,513,3
61273,496,21,5
61274,464,7,4
61275,108,251,5
61276,524,1011,3
61277,617,167,5
61278,326,506,4
61279,298,296,3
61280,486,2,5
61281,6,201,3
61282,926,228,3
61283,585,409,3
61284,761,110,2
61285,88,761,3
61286,180,989,1
61287,867,448,3
61288,221,292,3
61289,324,474,4
61290,49,252,5
61291,84,812,4
61292,795,299,4
61293,0,268,5
61294,17,135,5
61295,541,40,4
61296,634,747,2
61297,492,133,3
61298,849,14,5
61299,397,69,4
61300,125,349,2
61301,799,124,3
61302,298,76,3
61303,757,235,4
61304,275,824,3
61305,847,494,2
61306,182,229,5
61307,657,1078,2
61308,520,171,3
61309,249,526,4
61310,660,237,4
61311,924,298,3
61312,225,173,4
61313,879,143,5
61314,711,789,4
61315,326,468,4
61316,469,275,5
61317,292,120,3
61318,199,716,4
61319,342,75,4
61320,760,287,4
61321,59,488,5
61322,581,292,5
61323,451,135,4
61324,415,231,5
61325,789,214,2
61326,751,353,2
61327,737,233,4
61328,536,25,3
61329,276,123,3
61330,749,326,4
61331,902,408,4
61332,324,1522,4
61333,362,918,5
61334,444,248,2
61335,319,410,3
61336,296,97,5
61337,688,149,4
61338,536,482,4
61339,300,685,4
61340,716,330,3
61341,449,22,5
61342,846,194,4
61343,405,12,2
61344,333,1132,4
61345,151,1052,5
61346,429,63,4
61347,416,247,4
61348,654,844,2
61349,832,510,4
61350,659,379,2
61351,144,181,5
61352,206,86,4
61353,17,513,5
61354,895,127,4
61355,653,249,1
61356,344,311,3
61357,346,323,1
61358,455,478,5
61359,296,429,1
61360,255,782,4
61361,658,176,5
61362,536,847,3
61363,99,301,4
61364,452,97,4
61365,100,150,3
61366,542,191,4
61367,658,158,4
61368,803,840,4
61369,662,924,3
61370,874,479,5
61371,293,299,4
61372,138,245,4
61373,848,26,5
61374,536,456,1
61375,56,280,4
61376,513,305,4
61377,777,156,3
61378,801,183,4
61379,473,207,3
61380,370,448,3
61381,599,1227,2
61382,446,715,2
61383,869,356,5
61384,43,632,3
61385,693,1220,3
61386,561,87,5
61387,103,341,3
61388,6,170,3
61389,206,134,2
61390,594,474,5
61391,376,97,5
61392,755,137,2
61393,425,135,4
61394,787,1125,5
61395,494,1109,4
61396,581,368,1
61397,186,196,4
61398,326,677,3
61399,483,72,4
61400,158,828,4
61401,194,1413,2
61402,108,551,2
61403,416,1056,2
61404,51,474,4
61405,165,285,1
61406,439,309,3
61407,393,454,4
61408,765,629,3
61409,330,80,5
61410,867,561,2
61411,398,186,3
61412,473,426,5
61413,300,734,2
61414,599,91,3
61415,747,21,4
61416,199,1138,3
61417,863,274,4
61418,398,179,3
61419,429,1346,5
61420,20,55,5
61421,638,864,1
61422,645,299,3
61423,398,230,3
61424,13,474,3
61425,762,731,3
61426,297,992,4
61427,120,426,4
61428,82,478,5
61429,458,684,3
61430,152,257,5
61431,744,97,5
61432,58,59,5
61433,706,193,4
61434,871,1046,4
61435,641,941,4
61436,195,410,4
61437,298,27,4
61438,140,251,4
61439,782,293,3
61440,233,685,3
61441,567,58,1
61442,224,1442,4
61443,935,755,4
61444,647,1243,3
61445,322,120,3
61446,330,466,3
61447,506,1033,5
61448,199,226,5
61449,124,49,5
61450,326,167,4
61451,129,353,5
61452,560,543,2
61453,536,707,3
61454,43,755,3
61455,542,777,4
61456,706,152,3
61457,291,143,5
61458,168,602,5
61459,591,846,5
61460,496,138,3
61461,346,355,5
61462,531,467,5
61463,307,115,4
61464,746,633,5
61465,592,275,1
61466,302,952,3
61467,206,684,3
61468,312,332,4
61469,819,263,3
61470,185,293,3
61471,466,9,4
61472,516,334,3
61473,351,54,1
61474,215,90,4
61475,726,228,2
61476,787,728,4
61477,852,298,4
61478,541,771,4
61479,17,94,4
61480,193,174,3
61481,324,270,3
61482,344,254,4
61483,681,618,3
61484,369,322,2
61485,250,1097,3
61486,550,974,5
61487,94,1230,1
61488,410,1196,4
61489,35,874,3
61490,270,404,2
61491,540,876,1
61492,86,69,5
61493,10,430,2
61494,86,708,3
61495,513,143,3
61496,118,99,5
61497,473,675,3
61498,243,203,4
61499,804,166,3
61500,873,520,5
61501,188,82,4
61502,444,459,2
61503,150,1263,4
61504,424,1594,2
61505,867,175,4
61506,637,454,3
61507,839,55,5
61508,108,943,3
61509,906,1166,5
61510,129,973,4
61511,445,244,4
61512,377,927,2
61513,20,716,1
61514,449,659,4
61515,0,85,5
61516,312,66,1
61517,193,1408,2
61518,869,134,3
61519,193,236,3
61520,585,147,3
61521,638,1193,5
61522,292,203,3
61523,266,448,3
61524,197,216,4
61525,497,422,3
61526,263,1224,3
61527,453,565,4
61528,321,488,3
61529,624,427,5
61530,31,8,3
61531,294,187,3
61532,750,471,2
61533,473,142,4
61534,918,0,4
61535,492,207,4
61536,168,307,3
61537,404,672,5
61538,773,402,2
61539,422,749,5
61540,928,478,4
61541,903,602,4
61542,42,72,4
61543,434,122,2
61544,180,335,2
61545,536,21,2
61546,895,1027,2
61547,816,146,3
61548,496,81,4
61549,896,716,1
61550,14,470,4
61551,230,845,4
61552,9,697,4
61553,679,13,5
61554,404,1069,1
61555,536,316,3
61556,332,299,4
61557,486,160,5
61558,307,391,4
61559,449,596,4
61560,275,84,3
61561,262,152,3
61562,842,199,3
61563,465,343,5
61564,892,927,3
61565,150,223,5
61566,41,130,2
61567,373,95,4
61568,713,14,3
61569,536,139,2
61570,281,324,1
61571,147,162,4
61572,488,878,5
61573,115,878,2
61574,547,38,5
61575,287,156,4
61576,269,814,4
61577,809,872,3
61578,221,471,2
61579,467,191,4
61580,108,734,5
61581,542,1415,2
61582,344,147,3
61583,740,1073,2
61584,654,467,3
61585,185,595,4
61586,295,13,4
61587,805,1,3
61588,76,209,3
61589,43,587,4
61590,285,190,4
61591,232,461,5
61592,555,339,5
61593,850,874,5
61594,804,167,5
61595,236,513,4
61596,38,344,3
61597,483,254,3
61598,789,741,4
61599,425,22,4
61600,10,69,4
61601,692,381,4
61602,505,854,4
61603,369,607,4
61604,510,886,5
61605,12,750,5
61606,4,407,5
61607,642,245,5
61608,126,689,1
61609,290,40,4
61610,81,132,4
61611,700,311,3
61612,279,215,5
61613,17,761,3
61614,93,582,3
61615,757,349,4
61616,600,1614,4
61617,373,962,5
61618,425,656,5
61619,233,1014,2
61620,559,12,3
61621,836,288,5
61622,84,221,2
61623,268,820,1
61624,895,257,5
61625,795,1075,2
61626,436,287,2
61627,565,202,4
61628,129,1279,4
61629,906,96,5
61630,591,680,1
61631,20,677,2
61632,434,561,5
61633,406,709,4
61634,797,70,3
61635,345,185,3
61636,446,293,4
61637,143,233,4
61638,649,271,4
61639,737,151,4
61640,616,557,3
61641,922,8,4
61642,416,1090,3
61643,109,10,4
61644,763,322,3
61645,833,281,4
61646,17,626,3
61647,136,471,4
61648,871,150,2
61649,55,522,4
61650,108,95,5
61651,795,973,3
61652,935,332,3
61653,415,1006,5
61654,485,278,4
61655,22,471,2
61656,531,768,2
61657,415,225,4
61658,551,755,2
61659,307,460,4
61660,573,301,4
61661,428,402,4
61662,853,82,4
61663,4,400,5
61664,233,964,3
61665,883,322,2
61666,406,524,4
61667,724,8,4
61668,896,392,4
61669,326,1068,4
61670,12,786,3
61671,464,524,3
61672,726,67,4
61673,853,105,3
61674,233,726,3
61675,540,401,3
61676,863,236,4
61677,293,180,5
61678,183,236,4
61679,499,918,3
61680,576,1146,4
61681,879,179,5
61682,803,124,4
61683,270,590,4
61684,862,306,5
61685,15,409,5
61686,278,253,3
61687,345,1038,2
61688,644,747,1
61689,550,508,4
61690,523,1073,2
61691,404,421,1
61692,43,207,4
61693,505,659,3
61694,415,954,4
61695,726,264,4
61696,86,701,3
61697,282,624,3
61698,310,124,4
61699,203,215,4
61700,437,120,5
61701,254,323,5
61702,223,28,3
61703,242,126,4
61704,895,451,3
61705,215,66,3
61706,294,55,4
61707,581,741,3
61708,926,774,3
61709,869,643,2
61710,397,96,4
61711,333,172,4
61712,523,1072,5
61713,605,280,4
61714,455,67,4
61715,25,1009,2
61716,292,155,4
61717,341,124,2
61718,585,495,3
61719,415,136,3
61720,761,273,4
61721,889,166,2
61722,737,152,4
61723,787,317,5
61724,150,201,5
61725,912,497,3
61726,483,110,4
61727,72,93,1
61728,345,1017,3
61729,10,520,2
61730,592,292,1
61731,451,946,5
61732,353,18,5
61733,69,1034,3
61734,766,658,5
61735,854,474,4
61736,189,332,4
61737,404,1296,1
61738,61,844,3
61739,750,489,4
61740,881,293,4
61741,591,117,3
61742,319,277,3
61743,100,595,3
61744,96,27,5
61745,455,93,3
61746,31,258,2
61747,429,150,4
61748,514,312,4
61749,529,97,4
61750,861,69,4
61751,825,569,4
61752,584,211,5
61753,278,152,5
61754,937,125,4
61755,151,293,4
61756,861,181,5
61757,552,135,4
61758,105,1241,4
61759,275,240,4
61760,292,61,1
61761,233,674,4
61762,591,327,1
61763,500,107,4
61764,717,1027,4
61765,464,614,3
61766,194,372,3
61767,845,231,3
61768,313,786,2
61769,736,159,4
61770,939,656,4
61771,891,496,4
61772,27,95,5
61773,451,623,2
61774,763,819,3
61775,307,708,3
61776,594,543,3
61777,126,747,5
61778,670,236,5
61779,806,677,3
61780,789,863,4
61781,405,755,3
61782,462,1243,1
61783,222,844,4
61784,140,1012,1
61785,807,332,4
61786,922,684,4
61787,392,686,3
61788,84,379,4
61789,149,128,4
61790,449,150,5
61791,760,1011,1
61792,359,1196,3
61793,129,297,5
61794,523,553,4
61795,61,567,3
61796,436,14,4
61797,942,422,3
61798,789,1445,4
61799,404,953,4
61800,24,134,3
61801,398,587,5
61802,289,483,3
61803,177,761,3
61804,326,232,3
61805,5,475,1
61806,537,30,3
61807,150,489,5
61808,685,298,5
61809,715,502,3
61810,275,1088,2
61811,457,202,5
61812,478,639,4
61813,95,513,4
61814,487,97,4
61815,345,66,3
61816,937,410,3
61817,274,116,3
61818,287,14,4
61819,383,257,4
61820,523,662,2
61821,464,21,3
61822,167,324,1
61823,120,82,4
61824,708,815,2
61825,567,285,3
61826,331,683,5
61827,631,1,4
61828,654,520,3
61829,61,80,4
61830,346,96,4
61831,63,650,4
61832,327,809,3
61833,576,807,3
61834,617,92,3
61835,497,181,4
61836,662,287,4
61837,384,185,1
61838,839,434,4
61839,346,927,3
61840,274,417,3
61841,477,181,5
61842,607,1112,3
61843,885,380,2
61844,707,1060,3
61845,879,832,4
61846,588,688,4
61847,523,516,4
61848,295,962,5
61849,626,398,3
61850,565,155,4
61851,478,175,4
61852,12,772,1
61853,371,128,4
61854,312,575,3
61855,824,408,3
61856,310,226,4
61857,726,171,5
61858,327,57,4
61859,24,632,4
61860,378,382,2
61861,200,1165,3
61862,494,142,1
61863,536,465,4
61864,620,232,3
61865,447,344,5
61866,915,754,2
61867,240,291,4
61868,607,1261,5
61869,310,229,5
61870,70,301,3
61871,593,987,2
61872,404,138,3
61873,330,1099,2
61874,891,448,2
61875,377,1530,4
61876,542,156,3
61877,384,383,1
61878,285,720,3
61879,862,241,4
61880,345,225,3
61881,370,203,5
61882,400,483,3
61883,94,182,5
61884,845,737,4
61885,386,952,2
61886,801,671,3
61887,600,140,4
61888,536,713,3
61889,343,314,5
61890,372,714,2
61891,523,88,5
61892,751,749,2
61893,880,184,5
61894,183,503,4
61895,542,162,4
61896,505,429,4
61897,84,484,5
61898,428,279,2
61899,696,324,4
61900,920,193,3
61901,837,126,5
61902,185,1082,1
61903,847,180,5
61904,936,257,4
61905,879,434,4
61906,839,731,3
61907,639,951,4
61908,242,195,4
61909,527,55,3
61910,391,656,5
61911,320,478,4
61912,693,488,4
61913,547,116,4
61914,449,731,3
61915,732,129,2
61916,471,664,4
61917,496,108,4
61918,400,156,3
61919,523,1106,4
61920,617,366,3
61921,402,470,5
61922,863,657,2
61923,494,830,1
61924,180,507,3
61925,378,711,3
61926,756,637,3
61927,285,1046,1
61928,238,136,5
61929,459,275,5
61930,428,414,3
61931,404,1304,1
61932,505,57,4
61933,789,1214,1
61934,532,819,2
61935,456,721,4
61936,373,119,3
61937,803,1488,3
61938,781,338,3
61939,99,354,4
61940,6,194,5
61941,715,55,5
61942,397,78,4
61943,250,110,3
61944,424,582,3
61945,361,322,2
61946,43,160,4
61947,292,738,2
61948,377,275,4
61949,465,240,5
61950,326,1055,2
61951,100,844,3
61952,599,52,4
61953,599,183,3
61954,229,215,4
61955,429,526,4
61956,239,747,3
61957,505,567,5
61958,845,647,5
61959,832,97,3
61960,626,134,4
61961,879,314,5
61962,59,798,4
61963,179,728,5
61964,362,72,2
61965,306,427,4
61966,416,46,3
61967,896,70,5
61968,48,1016,3
61969,738,497,4
61970,285,43,3
61971,670,509,3
61972,540,945,5
61973,351,174,1
61974,29,163,4
61975,81,494,3
61976,290,554,1
61977,188,509,5
61978,37,402,1
61979,586,887,3
61980,404,620,1
61981,746,55,5
61982,294,497,5
61983,320,630,4
61984,414,242,1
61985,72,170,5
61986,491,290,4
61987,397,494,4
61988,298,501,4
61989,58,14,5
61990,654,1170,3
61991,434,23,4
61992,43,182,4
61993,531,271,5
61994,317,317,5
61995,20,993,2
61996,293,925,3
61997,665,199,5
61998,116,257,4
61999,828,249,3
62000,869,987,2
62001,15,0,5
62002,41,0,5
62003,200,196,4
62004,327,539,3
62005,327,822,3
62006,647,153,5
62007,859,288,3
62008,591,356,4
62009,416,379,3
62010,250,116,4
62011,860,948,4
62012,21,1,2
62013,80,92,3
62014,243,722,3
62015,434,108,4
62016,73,293,4
62017,346,23,3
62018,526,461,3
62019,614,301,4
62020,418,222,4
62021,917,195,3
62022,782,879,4
62023,266,66,3
62024,290,782,2
62025,428,654,3
62026,626,801,2
62027,531,823,4
62028,706,274,4
62029,371,99,3
62030,278,779,4
62031,89,493,5
62032,845,160,4
62033,648,120,2
62034,795,172,5
62035,579,281,5
62036,832,191,5
62037,197,1141,5
62038,405,673,4
62039,765,549,3
62040,177,1011,4
62041,855,878,3
62042,129,290,4
62043,773,204,4
62044,803,259,2
62045,685,171,4
62046,9,711,4
62047,874,285,3
62048,758,120,5
62049,584,19,4
62050,658,793,3
62051,805,88,5
62052,552,131,4
62053,520,187,4
62054,76,96,2
62055,372,678,2
62056,424,117,1
62057,765,89,1
62058,502,65,3
62059,215,97,5
62060,591,1263,4
62061,803,767,3
62062,129,54,5
62063,748,1273,2
62064,923,81,4
62065,553,327,4
62066,879,190,5
62067,360,55,4
62068,473,1420,4
62069,882,429,5
62070,660,193,5
62071,903,401,4
62072,217,193,3
62073,290,1375,3
62074,61,715,4
62075,215,41,5
62076,517,125,4
62077,390,97,4
62078,40,152,4
62079,452,49,5
62080,476,87,5
62081,168,242,3
62082,454,63,4
62083,862,747,3
62084,388,698,5
62085,918,793,4
62086,859,210,3
62087,763,254,4
62088,215,789,3
62089,518,298,5
62090,588,300,2
62091,98,106,3
62092,341,12,3
62093,861,110,5
62094,415,656,5
62095,608,0,1
62096,390,70,3
62097,646,325,3
62098,231,132,4
62099,217,429,3
62100,220,406,2
62101,320,650,3
62102,666,312,3
62103,473,479,5
62104,12,93,3
62105,895,301,2
62106,57,1018,4
62107,400,581,4
62108,761,115,1
62109,290,10,4
62110,84,86,4
62111,482,899,3
62112,0,117,3
62113,342,7,5
62114,653,136,4
62115,915,3,4
62116,108,316,2
62117,456,830,2
62118,642,217,3
62119,448,474,5
62120,377,58,4
62121,458,259,2
62122,310,75,4
62123,879,731,4
62124,757,237,5
62125,521,10,4
62126,4,404,3
62127,212,513,5
62128,362,848,2
62129,248,282,5
62130,545,927,4
62131,900,435,4
62132,292,1040,2
62133,388,495,4
62134,213,460,4
62135,578,267,3
62136,55,150,4
62137,659,208,4
62138,388,64,4
62139,310,53,4
62140,290,1078,2
62141,395,1398,3
62142,58,788,4
62143,243,51,4
62144,9,524,5
62145,20,326,3
62146,398,301,4
62147,797,258,5
62148,289,322,3
62149,441,446,3
62150,453,120,4
62151,15,691,4
62152,750,480,4
62153,682,300,2
62154,248,190,4
62155,443,905,4
62156,298,293,2
62157,295,276,5
62158,629,0,4
62159,307,121,4
62160,716,286,5
62161,422,747,3
62162,398,449,2
62163,433,346,1
62164,486,72,3
62165,197,275,3
62166,831,242,2
62167,315,922,5
62168,788,123,4
62169,344,741,4
62170,764,284,5
62171,718,120,1
62172,462,149,2
62173,700,123,5
62174,915,52,4
62175,748,24,4
62176,772,257,5
62177,101,270,2
62178,411,683,4
62179,243,71,4
62180,677,0,5
62181,335,1093,1
62182,478,214,3
62183,937,545,3
62184,918,216,4
62185,194,830,2
62186,668,514,5
62187,523,927,4
62188,566,846,4
62189,285,15,3
62190,415,623,3
62191,61,698,4
62192,897,270,3
62193,544,160,4
62194,12,776,1
62195,400,281,3
62196,266,1089,3
62197,58,117,5
62198,454,528,3
62199,499,659,2
62200,181,292,3
62201,534,453,3
62202,710,253,2
62203,720,681,3
62204,379,630,4
62205,129,530,5
62206,842,415,2
62207,333,557,4
62208,678,290,4
62209,463,1225,4
62210,456,499,5
62211,933,198,4
62212,658,49,3
62213,617,762,2
62214,212,627,5
62215,654,1355,3
62216,863,207,4
62217,879,569,3
62218,473,606,4
62219,492,1125,2
62220,877,480,5
62221,243,215,4
62222,756,228,3
62223,392,320,3
62224,311,268,5
62225,58,952,5
62226,739,293,4
62227,371,200,2
62228,86,1180,3
62229,756,549,3
62230,86,448,3
62231,619,624,3
62232,261,1094,2
62233,202,116,4
62234,880,476,4
62235,526,491,3
62236,716,147,3
62237,863,215,4
62238,906,618,2
62239,906,85,5
62240,846,704,3
62241,452,590,3
62242,867,407,5
62243,531,314,3
62244,296,108,4
62245,36,126,4
62246,82,476,2
62247,918,249,3
62248,649,672,3
62249,918,321,3
62250,186,203,2
62251,341,377,4
62252,697,504,2
62253,335,153,5
